temperature,humidity,light_lux,soil_moisture,flower_stage
29.23,77.12,14718.0,50.78,ready
28.05,69.5,13950.0,44.02,open
28.18,61.32,14047.0,41.87,open
27.29,67.41,11060.0,53.32,open
27.34,71.32,10671.0,36.09,open
28.02,66.53,11995.0,37.91,open
30.95,79.53,10681.0,48.79,open
30.58,65.76,14170.0,36.78,open
25.17,84.1,14496.0,34.38,ready
29.28,88.24,11464.0,46.84,open
24.21,65.07,13503.0,44.94,open
24.73,80.53,10516.0,30.19,open
30.98,60.47,8428.0,54.63,closed
25.69,73.97,11002.0,36.51,open
27.79,88.45,11960.0,39.84,open
30.5,83.94,12105.0,31.33,ready
25.83,71.43,11857.0,35.87,open
24.19,78.27,10531.0,52.23,open
24.41,80.18,9050.0,53.82,closed
27.13,75.9,13288.0,45.0,ready
30.7,74.28,12768.0,48.0,ready
24.18,87.6,12245.0,35.66,ready
24.46,70.37,14570.0,47.59,ready
25.41,72.96,9788.0,33.19,closed
26.4,77.97,13420.0,36.52,ready
24.54,61.73,9770.0,49.43,closed
24.98,80.15,13613.0,42.53,ready
29.72,85.76,12034.0,41.05,ready
28.79,70.2,12251.0,32.08,ready
28.51,88.3,13806.0,42.52,ready
28.86,85.64,10377.0,35.37,open
25.4,84.55,8809.0,42.08,closed
26.08,80.6,13587.0,36.33,ready
27.19,71.4,13818.0,35.52,ready
25.29,60.57,10984.0,46.17,open
27.44,84.31,12644.0,51.97,ready
25.48,77.44,13457.0,37.74,ready
26.76,83.1,12294.0,43.48,ready
25.99,85.75,8321.0,50.67,closed
26.17,72.89,13528.0,38.95,ready
25.62,66.41,11388.0,47.04,open
27.64,68.41,12860.0,31.56,open
29.54,70.14,9310.0,42.66,closed
28.22,60.29,12997.0,42.71,open
30.42,63.17,9335.0,52.78,closed
29.41,72.17,10150.0,48.84,open
24.24,68.45,11657.0,38.71,open
31.26,73.95,14224.0,32.45,ready
30.49,63.22,10475.0,34.89,open
31.16,77.47,13197.0,41.62,ready
26.85,72.83,12731.0,39.03,ready
30.1,66.84,13855.0,44.93,open
27.07,69.32,10607.0,44.41,open
28.39,70.25,13390.0,32.29,ready
31.58,66.34,10411.0,53.98,open
28.85,64.05,9172.0,33.7,closed
28.42,88.29,12030.0,32.55,ready
29.68,83.24,12691.0,44.91,ready
30.97,88.02,9487.0,48.24,closed
26.39,76.4,9107.0,34.14,closed
26.43,71.84,13504.0,44.46,ready
26.98,85.97,14631.0,30.26,ready
24.51,87.46,8674.0,35.28,closed
27.56,82.24,13210.0,33.87,ready
30.1,82.88,9188.0,46.71,closed
24.78,60.19,14012.0,31.92,open
31.02,80.48,9470.0,39.08,closed
31.82,76.14,8934.0,42.04,closed
30.81,80.91,8283.0,34.92,closed
25.76,64.15,14409.0,36.73,open
27.99,74.94,8654.0,51.89,closed
24.0,74.91,14110.0,47.89,ready
28.9,62.56,12695.0,48.62,open
30.41,76.01,11172.0,47.09,open
30.66,77.36,8859.0,44.45,closed
28.04,74.56,8999.0,31.91,closed
29.99,89.65,10110.0,44.5,open
26.04,77.11,11415.0,39.49,open
26.57,74.97,8940.0,32.64,closed
28.39,65.87,12792.0,51.58,open
26.4,76.81,12537.0,40.25,ready
27.26,67.58,12759.0,42.35,open
30.1,86.24,10568.0,38.96,open
30.85,77.95,8425.0,43.48,closed
31.17,84.39,8135.0,35.75,closed
28.41,61.93,14131.0,54.4,open
28.39,69.73,10033.0,44.93,open
30.58,86.92,10495.0,46.1,open
30.12,73.09,11931.0,35.07,open
28.83,63.86,9138.0,31.0,closed
27.04,81.3,14221.0,53.68,ready
26.05,68.06,11369.0,43.65,open
24.49,72.11,14933.0,30.77,ready
29.79,65.05,11760.0,36.7,open
26.49,88.09,10855.0,37.31,open
24.86,65.12,14839.0,41.27,open
25.84,87.34,12268.0,30.95,ready
30.2,61.67,13245.0,31.62,open
30.54,66.59,14446.0,34.67,open
27.33,74.31,13698.0,35.46,ready
24.46,88.94,13343.0,32.13,ready
24.16,88.39,8885.0,30.27,closed
27.72,86.16,13034.0,36.62,ready
27.8,86.66,12132.0,52.4,ready
24.95,88.64,11668.0,43.7,open
31.03,69.99,10422.0,54.77,open
31.34,78.08,10461.0,36.9,open
25.7,75.14,10232.0,52.5,open
30.58,69.68,11590.0,39.48,open
30.01,84.76,8354.0,37.68,closed
27.75,89.16,11398.0,33.41,open
28.79,70.43,11196.0,32.28,open
31.41,79.35,8558.0,40.73,closed
27.26,65.67,9191.0,47.06,closed
27.19,77.42,12902.0,53.38,ready
30.47,71.39,10414.0,50.18,open
31.81,71.07,10208.0,44.17,open
24.95,76.3,12476.0,43.07,ready
31.88,76.7,8168.0,48.48,closed
28.99,67.61,9541.0,32.13,closed
24.76,88.85,11762.0,47.07,open
25.14,76.04,12289.0,37.29,ready
28.42,75.52,14013.0,50.91,ready
27.84,79.12,12817.0,53.62,ready
24.68,73.81,12856.0,51.56,ready
26.35,86.63,12380.0,32.25,ready
29.57,73.58,11725.0,50.95,open
30.12,83.25,11600.0,52.46,open
26.58,84.58,14260.0,40.73,ready
25.44,63.97,12693.0,54.68,open
26.15,71.96,14936.0,47.33,ready
30.64,63.13,10971.0,44.53,open
29.61,80.49,9590.0,50.64,closed
31.27,88.23,13995.0,49.2,ready
24.69,70.13,10078.0,31.89,open
31.97,75.26,13108.0,53.19,ready
26.15,63.61,9912.0,40.98,closed
24.82,65.73,8382.0,53.77,closed
25.25,74.03,12756.0,49.19,ready
28.47,77.37,10488.0,54.82,open
27.29,73.45,8851.0,42.24,closed
24.76,76.8,11468.0,45.2,open
30.49,69.5,14676.0,49.52,open
24.1,73.83,9908.0,35.57,closed
30.26,66.89,11095.0,30.68,open
27.44,78.13,9994.0,47.04,closed
30.43,84.62,12071.0,49.6,ready
31.3,61.95,13384.0,39.03,open
28.6,82.22,12427.0,46.11,ready
31.68,85.11,13671.0,40.68,ready
28.72,60.74,12936.0,35.83,open
30.03,72.14,9787.0,53.71,closed
28.09,80.11,11158.0,39.79,open
24.99,83.55,14758.0,53.66,ready
31.66,66.05,10463.0,39.96,open
30.97,64.68,9856.0,43.43,closed
26.51,73.14,12413.0,32.72,ready
25.03,74.07,14270.0,39.91,ready
25.22,79.23,8977.0,30.8,closed
28.46,70.0,9296.0,30.33,closed
24.06,66.99,12394.0,43.67,open
31.71,76.3,8708.0,53.0,closed
29.9,86.1,14351.0,38.87,ready
24.57,86.63,11420.0,46.37,open
27.29,88.47,14790.0,40.04,ready
24.22,73.44,8702.0,31.83,closed
27.58,68.89,10092.0,30.62,open
31.27,69.29,14221.0,47.62,open
25.11,68.57,10418.0,41.41,open
30.61,79.77,9967.0,48.58,closed
24.76,87.95,12612.0,44.29,ready
26.98,65.36,11787.0,42.6,open
29.54,89.06,14272.0,50.67,ready
31.87,72.3,10293.0,42.11,open
26.6,81.47,14223.0,41.44,ready
28.52,67.97,13994.0,36.36,open
28.15,63.5,13521.0,43.79,open
26.08,85.09,12854.0,53.56,ready
24.06,75.5,8665.0,30.64,closed
31.91,81.59,13379.0,40.02,ready
24.78,73.86,10562.0,40.39,open
24.41,70.64,11102.0,32.98,open
31.42,64.67,13982.0,32.79,open
26.54,85.81,14197.0,34.32,ready
30.92,69.26,9837.0,39.37,closed
28.19,79.38,13911.0,35.38,ready
29.91,84.72,9508.0,44.19,closed
26.0,83.0,13416.0,41.23,ready
30.2,73.66,14647.0,32.11,ready
29.63,77.13,10919.0,36.71,open
30.8,66.78,8139.0,49.81,closed
31.21,89.62,13941.0,50.38,ready
28.81,81.58,9351.0,39.91,closed
30.92,71.94,9534.0,38.37,closed
28.4,81.61,10325.0,47.83,open
25.15,86.27,13695.0,42.44,ready
31.75,82.99,11411.0,53.84,open
27.14,89.44,12719.0,53.9,ready
29.48,84.04,14673.0,47.88,ready
26.43,61.24,8049.0,42.79,closed
28.48,65.29,12122.0,41.43,open
24.32,79.52,8957.0,30.48,closed
25.87,77.31,14291.0,42.51,ready
28.53,72.05,8108.0,35.83,closed
27.25,73.91,10068.0,49.03,open
26.84,69.6,12843.0,53.38,open
30.71,67.01,9417.0,48.09,closed
26.62,63.68,13465.0,38.46,open
26.91,79.84,10415.0,50.57,open
28.67,68.09,9540.0,36.26,closed
24.58,88.11,13767.0,41.21,ready
30.09,71.49,9346.0,49.71,closed
29.35,74.11,11967.0,52.14,open
29.63,88.38,8527.0,30.77,closed
28.66,66.46,9922.0,47.98,closed
30.93,67.5,12378.0,51.15,open
31.27,72.75,11330.0,50.09,open
26.14,60.45,12210.0,48.78,open
28.7,61.75,14908.0,34.78,open
25.67,69.96,12020.0,45.69,open
25.52,83.77,11201.0,52.47,open
31.65,63.89,12584.0,31.92,open
25.95,73.53,8559.0,53.35,closed
26.8,73.0,14964.0,52.07,ready
31.54,87.28,14874.0,45.84,ready
31.61,60.73,11184.0,36.06,open
28.7,63.17,12913.0,52.79,open
30.44,77.13,11128.0,54.87,open
24.19,80.7,11041.0,34.47,open
26.37,81.29,12598.0,54.58,ready
26.7,89.72,13515.0,40.33,ready
28.53,61.44,11216.0,52.74,open
24.63,80.75,13509.0,30.41,ready
27.52,64.1,10339.0,51.76,open
25.39,63.12,11412.0,41.39,open
26.37,73.93,14952.0,49.79,ready
27.43,73.74,12534.0,50.06,ready
30.29,78.03,10998.0,44.05,open
31.6,74.56,9800.0,48.63,closed
31.64,64.94,9549.0,48.13,closed
28.35,71.21,10884.0,42.62,open
24.62,73.82,8221.0,49.23,closed
30.78,63.95,9475.0,32.95,closed
28.47,67.16,14667.0,35.95,open
31.73,84.13,10485.0,48.38,open
28.62,77.72,14098.0,39.7,ready
25.67,86.52,8607.0,33.46,closed
30.47,80.23,14117.0,54.08,ready
28.06,89.6,9461.0,54.69,closed
26.19,62.44,8497.0,47.75,closed
24.95,77.53,13821.0,39.94,ready
31.25,89.57,11158.0,32.39,open
26.08,62.22,8299.0,32.78,closed
31.06,64.26,9188.0,41.69,closed
26.25,79.87,14560.0,31.93,ready
25.02,86.96,10467.0,53.68,open
28.66,61.56,12865.0,39.31,open
30.87,69.65,13306.0,43.27,open
24.91,72.48,12171.0,35.87,ready
29.55,88.62,10073.0,34.75,open
29.52,82.25,14221.0,50.24,ready
26.85,69.84,9610.0,35.99,closed
28.33,80.2,10942.0,51.54,open
26.35,69.15,11159.0,32.0,open
29.58,61.9,13946.0,43.29,open
24.58,81.62,14315.0,32.21,ready
24.25,62.58,13467.0,43.38,open
28.45,74.42,8082.0,53.09,closed
30.9,86.24,9046.0,47.57,closed
24.91,67.95,9668.0,32.63,closed
29.97,67.88,12912.0,47.06,open
25.28,65.22,12726.0,37.07,open
24.54,80.92,12253.0,43.99,ready
31.4,85.68,14348.0,32.76,ready
31.74,81.47,11022.0,48.46,open
24.12,68.37,9617.0,35.34,closed
29.14,72.17,8506.0,49.13,closed
27.31,72.54,13591.0,35.89,ready
24.68,60.81,13919.0,39.8,open
27.23,81.31,11569.0,50.12,open
31.29,83.84,9628.0,50.81,closed
26.5,80.86,13454.0,32.5,ready
28.08,63.39,11614.0,43.63,open
31.7,68.0,9132.0,50.7,closed
30.61,73.8,8343.0,54.9,closed
24.67,62.93,13487.0,50.79,open
30.85,89.86,12825.0,42.22,ready
24.84,62.5,8923.0,52.71,closed
26.1,69.62,8518.0,39.89,closed
30.82,76.32,9485.0,49.03,closed
26.27,74.07,9994.0,34.83,closed
25.53,76.0,10695.0,40.07,open
25.65,63.84,14963.0,33.89,open
29.02,84.96,13024.0,30.61,ready
24.73,75.78,9078.0,37.75,closed
27.88,72.67,12836.0,38.65,ready
30.42,81.15,8187.0,44.4,closed
29.76,84.69,13559.0,30.83,ready
31.71,76.52,10802.0,37.14,open
28.82,62.67,13608.0,30.72,open
31.19,70.17,12880.0,50.55,ready
26.61,85.74,8096.0,34.81,closed
30.63,63.03,8108.0,51.89,closed
29.02,81.81,9714.0,48.07,closed
25.31,78.02,10978.0,31.83,open
24.04,74.55,12449.0,45.36,ready
26.89,61.61,14929.0,39.01,open
28.36,70.12,10369.0,33.25,open
25.13,72.55,9307.0,38.35,closed
26.76,60.94,13038.0,37.06,open
29.83,72.28,8985.0,34.32,closed
25.34,66.18,11920.0,51.78,open
27.18,65.77,10526.0,44.7,open
25.85,70.18,14742.0,36.47,ready
27.83,62.28,12499.0,49.06,open
28.35,66.16,13659.0,43.15,open
28.36,66.26,12121.0,41.28,open
26.05,78.62,14895.0,39.21,ready
26.67,83.17,12471.0,51.9,ready
27.24,67.26,10776.0,48.16,open
28.48,84.5,12038.0,37.44,ready
26.99,68.97,10056.0,34.14,open
24.32,66.85,13758.0,31.72,open
25.58,73.47,13698.0,46.56,ready
30.61,64.64,9765.0,43.55,closed
27.15,65.95,9950.0,42.76,closed
31.12,68.35,13792.0,40.2,open
28.96,69.28,13578.0,39.85,open
26.91,86.72,14098.0,47.15,ready
27.18,62.0,11643.0,42.04,open
24.96,76.63,9267.0,48.39,closed
26.84,62.74,11718.0,34.62,open
24.9,77.39,14125.0,37.63,ready
26.17,68.7,12584.0,51.8,open
28.98,64.94,11367.0,45.27,open
26.9,89.78,9730.0,36.96,closed
31.02,89.16,13762.0,45.92,ready
25.49,62.8,8487.0,54.48,closed
29.26,69.82,14412.0,38.93,open
24.65,79.01,10167.0,45.45,open
25.34,76.1,12847.0,38.12,ready
26.55,72.83,14470.0,30.89,ready
30.04,62.98,11583.0,40.48,open
31.96,77.44,10515.0,36.94,open
26.16,82.33,8948.0,44.1,closed
27.37,62.97,12261.0,34.9,open
31.73,62.51,11315.0,47.36,open
27.31,86.29,9902.0,31.93,closed
24.57,73.72,9801.0,35.81,closed
31.42,61.57,10770.0,54.59,open
26.02,62.74,11673.0,32.71,open
26.98,75.62,8365.0,47.48,closed
30.74,87.29,13546.0,50.68,ready
28.29,80.79,11399.0,48.33,open
31.12,85.83,11765.0,34.01,open
30.45,63.82,14816.0,41.1,open
24.3,86.4,13459.0,54.99,ready
30.35,71.49,12526.0,50.92,ready
29.37,75.15,14589.0,38.81,ready
29.9,85.21,9046.0,53.27,closed
28.49,71.84,10504.0,43.08,open
30.67,81.04,12061.0,52.39,ready
30.52,84.26,8475.0,40.38,closed
29.25,64.7,8700.0,33.28,closed
28.89,64.64,9629.0,34.22,closed
24.3,86.55,8077.0,39.63,closed
24.2,86.85,9094.0,45.97,closed
25.64,63.82,14493.0,33.69,open
30.74,73.75,11026.0,51.2,open
24.09,73.3,12134.0,37.12,ready
31.29,75.12,11171.0,49.15,open
31.18,85.91,13555.0,52.6,ready
26.17,66.28,12868.0,34.57,open
24.64,86.01,13340.0,44.08,ready
24.4,78.28,12526.0,39.72,ready
28.34,73.04,14557.0,45.53,ready
27.75,72.73,9704.0,38.29,closed
30.54,73.41,11317.0,53.35,open
25.9,88.42,9148.0,38.71,closed
26.49,65.85,8224.0,36.12,closed
27.54,80.22,10272.0,51.15,open
26.83,88.08,14546.0,48.89,ready
29.33,75.15,11240.0,39.5,open
26.85,65.52,11294.0,37.53,open
26.51,67.54,9742.0,37.37,closed
27.56,86.92,13336.0,38.86,ready
24.1,63.78,13827.0,36.65,open
31.28,80.72,9412.0,54.74,closed
28.26,77.63,11108.0,44.13,open
24.47,85.71,9443.0,53.89,closed
29.71,75.96,14785.0,30.09,ready
29.53,86.56,13339.0,38.17,ready
26.84,66.21,14036.0,38.52,open
24.97,61.19,10826.0,36.61,open
27.16,79.65,9317.0,45.21,closed
30.79,62.19,14138.0,31.53,open
25.85,71.37,11159.0,38.21,open
29.39,74.12,13840.0,37.32,ready
24.41,83.52,14614.0,41.34,ready
30.47,65.78,10689.0,30.01,open
25.34,89.51,11765.0,45.99,open
27.62,76.04,11670.0,31.82,open
24.08,84.18,10891.0,50.62,open
31.9,63.42,13179.0,41.6,open
29.54,62.98,10590.0,30.18,open
28.59,67.94,9914.0,45.92,closed
27.09,89.71,10662.0,30.27,open
27.23,70.16,14079.0,53.17,ready
28.13,61.6,9721.0,37.02,closed
24.04,65.99,14824.0,33.93,open
24.7,67.18,14228.0,51.78,open
30.03,87.12,10940.0,47.82,open
27.78,63.58,9589.0,38.57,closed
24.98,67.51,13960.0,46.54,open
28.31,79.44,8520.0,44.22,closed
24.19,87.6,12530.0,48.27,ready
29.65,85.71,11818.0,53.77,open
27.1,81.42,10567.0,45.71,open
27.85,72.86,12077.0,30.66,ready
24.83,89.87,12201.0,34.51,ready
28.64,81.07,14136.0,52.1,ready
25.03,74.02,11353.0,44.91,open
29.8,74.93,8630.0,41.39,closed
30.25,75.29,11906.0,46.41,open
27.3,77.08,11792.0,50.65,open
28.82,68.59,14902.0,53.09,open
27.73,79.51,11433.0,47.64,open
29.63,78.1,8202.0,42.42,closed
25.12,76.73,12684.0,44.35,ready
28.92,84.22,8727.0,43.33,closed
27.59,63.6,13757.0,48.31,open
27.25,89.58,8443.0,34.5,closed
29.1,69.48,13097.0,42.46,open
30.99,65.14,10258.0,42.85,open
31.28,87.43,13450.0,44.86,ready
25.36,74.65,13414.0,38.76,ready
31.93,69.05,14298.0,50.13,open
25.43,74.58,12862.0,35.11,ready
26.47,81.09,12112.0,30.74,ready
29.21,86.99,8867.0,47.99,closed
31.02,60.27,14035.0,51.08,open
27.9,66.25,14855.0,47.88,open
24.89,84.38,10178.0,33.72,open
29.49,75.55,14696.0,52.63,ready
26.69,76.94,9160.0,40.23,closed
29.8,77.08,12183.0,53.98,ready
26.31,76.71,8348.0,45.79,closed
26.38,73.5,10828.0,36.97,open
31.85,86.38,8953.0,40.73,closed
29.59,75.56,8261.0,54.02,closed
26.78,83.04,9900.0,36.41,closed
30.85,77.59,8643.0,42.51,closed
31.44,69.05,8263.0,52.06,closed
31.88,75.97,13525.0,39.47,ready
29.76,84.98,13050.0,38.78,ready
29.38,87.16,14984.0,43.32,ready
25.05,63.96,12325.0,42.09,open
31.69,62.06,13355.0,43.43,open
27.79,79.71,8150.0,46.46,closed
29.94,80.42,10713.0,39.26,open
31.02,84.23,9011.0,37.77,closed
26.97,88.6,14810.0,44.93,ready
27.94,68.88,14034.0,51.25,open
31.7,88.86,8375.0,30.31,closed
25.63,71.51,11494.0,50.75,open
28.02,60.04,13296.0,32.64,open
25.77,84.1,9741.0,46.14,closed
24.27,67.51,14719.0,53.21,open
24.04,64.82,9795.0,44.03,closed
27.99,65.85,13329.0,45.87,open
29.35,66.35,13122.0,48.99,open
26.04,89.68,14006.0,40.42,ready
26.43,85.95,12063.0,30.52,ready
26.33,88.14,12060.0,30.44,ready
26.43,84.83,11454.0,45.52,open
27.92,82.21,11198.0,48.45,open
30.72,82.65,8856.0,50.39,closed
29.66,60.61,14883.0,52.85,open
27.4,67.73,14211.0,42.92,open
27.87,87.76,11995.0,47.87,open
24.17,70.69,9222.0,47.69,closed
27.67,72.47,11262.0,54.39,open
27.14,61.98,9301.0,41.23,closed
30.08,65.06,11885.0,31.95,open
31.47,74.14,9585.0,36.48,closed
28.94,61.58,13903.0,31.26,open
30.74,89.14,9090.0,53.77,closed
26.4,83.62,10119.0,38.28,open
25.6,67.77,14386.0,37.61,open
29.49,74.49,10555.0,40.69,open
27.96,77.75,8985.0,30.5,closed
27.17,69.45,8772.0,43.63,closed
27.22,74.71,14560.0,54.92,ready
27.59,68.76,14405.0,31.02,open
30.38,75.85,10201.0,40.61,open
25.69,66.11,12153.0,30.38,open
31.84,85.65,11109.0,47.53,open
24.64,63.01,8480.0,48.62,closed
24.82,67.32,9203.0,45.57,closed
31.78,73.32,13818.0,35.72,ready
28.96,79.84,10627.0,45.15,open
30.59,61.22,12709.0,54.26,open
25.28,75.29,12054.0,52.77,ready
24.12,62.61,8623.0,44.66,closed
29.62,71.59,10543.0,43.78,open
32.0,64.0,13312.0,46.4,open
29.61,74.28,8711.0,39.04,closed
31.45,65.74,8705.0,54.71,closed
27.98,85.23,9220.0,51.17,closed
28.66,71.27,12594.0,35.53,ready
30.78,72.78,12983.0,36.07,ready
25.64,73.47,14804.0,45.59,ready
31.85,80.36,9481.0,37.54,closed
29.73,82.59,11054.0,51.36,open
27.81,84.77,9362.0,47.97,closed
31.72,69.11,9368.0,48.95,closed
26.72,75.78,12959.0,39.21,ready
30.27,70.54,9671.0,44.89,closed
30.57,66.44,13486.0,43.75,open
30.93,61.66,10340.0,53.56,open
25.57,65.1,10596.0,33.25,open
31.23,85.09,14500.0,33.85,ready
24.67,63.77,14956.0,38.97,open
26.08,66.61,13895.0,35.11,open
27.79,67.88,11965.0,42.63,open
24.93,63.02,11211.0,33.69,open
30.19,67.69,14872.0,49.01,open
30.14,74.16,12196.0,38.85,ready
26.25,80.75,13412.0,39.39,ready
25.58,80.0,11517.0,42.91,open
27.9,73.2,13034.0,36.16,ready
26.23,78.38,12142.0,43.87,ready
24.49,66.96,8822.0,38.21,closed
24.54,89.08,11728.0,53.04,open
25.68,85.55,12381.0,33.95,ready
30.22,89.75,12268.0,43.04,ready
26.09,75.04,14090.0,53.31,ready
24.4,79.31,8064.0,36.93,closed
25.4,65.9,9522.0,43.69,closed
30.42,69.28,12595.0,39.32,open
24.15,80.38,8039.0,51.06,closed
26.27,79.09,10347.0,42.46,open
25.14,63.53,8527.0,49.56,closed
27.06,68.58,9360.0,47.62,closed
27.53,84.17,13387.0,31.6,ready
31.76,68.39,14929.0,38.63,open
26.35,70.6,12885.0,33.79,ready
29.29,71.14,8262.0,38.1,closed
27.57,65.59,11912.0,51.71,open
29.63,81.95,9179.0,40.97,closed
26.5,71.91,11890.0,31.77,open
28.68,75.36,11542.0,42.41,open
24.45,66.9,11843.0,47.27,open
26.18,83.31,8974.0,44.09,closed
31.68,69.46,8370.0,35.66,closed
30.85,68.54,8634.0,42.65,closed
24.92,82.64,14179.0,37.13,ready
30.93,85.78,10607.0,44.12,open
29.75,74.59,8798.0,54.71,closed
26.31,74.52,14240.0,46.69,ready
29.32,64.79,13401.0,32.9,open
29.21,80.58,8568.0,50.95,closed
27.06,65.96,13643.0,42.69,open
29.54,71.08,8382.0,44.03,closed
24.07,79.21,12313.0,52.1,ready
28.33,62.25,12301.0,47.34,open
30.43,87.22,10443.0,35.53,open
30.4,60.4,12624.0,45.21,open
30.5,76.36,13239.0,32.19,ready
29.38,75.53,12099.0,38.65,ready
28.27,65.91,9017.0,50.13,closed
31.09,63.11,14610.0,30.23,open
28.0,72.06,9287.0,42.05,closed
30.15,77.11,10152.0,49.75,open
30.9,79.42,14342.0,34.17,ready
25.28,74.59,10711.0,34.47,open
25.89,69.71,9776.0,49.08,closed
26.73,88.16,11398.0,32.3,open
26.24,68.89,10475.0,49.37,open
24.2,75.18,10705.0,33.79,open
29.1,74.99,9561.0,42.65,closed
29.54,67.0,10493.0,38.98,open
29.26,68.04,10355.0,47.43,open
31.6,67.74,12991.0,41.97,open
28.68,88.26,14711.0,48.65,ready
24.59,66.45,8084.0,41.67,closed
29.71,62.23,13018.0,46.04,open
26.86,86.41,14814.0,31.12,ready
26.84,65.59,13847.0,34.47,open
29.42,70.11,13526.0,32.83,ready
28.52,89.32,10441.0,52.01,open
29.09,65.67,14384.0,49.65,open
30.77,84.41,13452.0,52.41,ready
24.27,67.74,11122.0,39.46,open
30.85,82.49,14916.0,34.7,ready
31.76,86.32,10961.0,43.27,open
29.13,66.83,9406.0,49.29,closed
28.62,81.03,14024.0,52.93,ready
28.89,87.47,8915.0,50.28,closed
31.9,84.53,12730.0,38.38,ready
26.38,80.39,9121.0,45.72,closed
27.28,88.74,8098.0,52.78,closed
28.13,74.78,11289.0,52.08,open
28.57,81.42,9389.0,43.67,closed
30.34,84.51,12068.0,43.71,ready
28.78,81.56,11638.0,33.55,open
27.0,84.22,13550.0,53.29,ready
27.84,85.4,9169.0,40.86,closed
27.05,70.29,10791.0,52.25,open
24.85,77.56,12575.0,39.51,ready
25.81,83.88,13692.0,40.7,ready
26.86,77.0,11589.0,35.75,open
24.42,63.69,8863.0,50.39,closed
30.0,80.23,9270.0,52.88,closed
29.31,68.74,10077.0,37.18,open
26.38,83.06,12444.0,35.68,ready
30.44,70.65,8113.0,34.63,closed
27.75,61.03,13350.0,33.26,open
24.68,66.35,12112.0,48.05,open
24.42,74.56,11839.0,39.65,open
30.63,75.6,14684.0,34.11,ready
29.27,68.63,8748.0,46.11,closed
24.58,73.82,14014.0,43.58,ready
29.27,79.47,12326.0,32.33,ready
26.86,66.57,8104.0,35.85,closed
27.6,76.01,11001.0,40.96,open
31.6,68.2,13496.0,43.92,open
26.26,73.37,8913.0,35.79,closed
28.78,78.15,14447.0,44.49,ready
28.29,61.53,8184.0,47.21,closed
28.91,77.68,14905.0,54.8,ready
27.18,64.28,12114.0,38.01,open
24.66,64.6,11026.0,33.28,open
27.73,77.63,11903.0,51.42,open
25.56,67.68,14988.0,42.81,open
26.57,66.45,13848.0,51.76,open
28.7,73.23,9058.0,42.81,closed
28.25,62.28,13715.0,41.41,open
27.2,61.15,8335.0,31.7,closed
27.54,75.45,10970.0,31.5,open
31.57,60.96,14174.0,53.94,open
30.0,66.28,11416.0,45.79,open
29.6,65.13,10337.0,40.83,open
25.1,70.16,8407.0,35.94,closed
28.91,64.0,8851.0,37.3,closed
26.63,81.04,11877.0,43.77,open
31.43,72.42,11049.0,49.45,open
31.82,63.22,10022.0,47.65,open
25.98,89.59,12704.0,45.21,ready
24.56,76.0,11049.0,39.53,open
25.83,86.04,13166.0,31.21,ready
25.94,67.67,9972.0,35.3,closed
30.37,72.28,11164.0,50.67,open
25.29,65.32,9994.0,54.94,closed
25.8,67.13,9019.0,34.07,closed
25.05,64.83,11145.0,51.48,open
24.3,78.69,9910.0,41.5,closed
26.84,84.21,13639.0,54.08,ready
24.33,66.11,11487.0,44.55,open
29.15,78.84,12097.0,46.29,ready
25.73,62.34,13470.0,32.64,open
26.16,83.7,13922.0,38.0,ready
29.25,73.79,9976.0,51.83,closed
31.81,76.07,13069.0,31.9,ready
26.64,71.92,8545.0,35.05,closed
28.88,72.45,14037.0,53.46,ready
28.78,66.51,9758.0,34.31,closed
26.76,72.76,8381.0,40.39,closed
30.95,72.91,8175.0,30.54,closed
26.71,73.02,11591.0,52.55,open
30.73,80.98,9618.0,52.88,closed
29.55,76.73,14486.0,44.33,ready
31.48,87.45,8683.0,54.9,closed
24.01,72.39,14774.0,30.46,ready
25.45,66.82,14260.0,53.05,open
26.17,84.33,11780.0,48.78,open
27.35,78.11,11076.0,49.73,open
28.66,75.35,13402.0,44.33,ready
26.51,79.91,9871.0,54.75,closed
30.95,88.22,10790.0,52.51,open
28.14,71.0,9173.0,48.36,closed
28.47,81.26,11755.0,34.27,open
27.1,79.0,13805.0,33.64,ready
27.33,81.31,9645.0,44.82,closed
24.45,77.39,14871.0,33.57,ready
25.23,63.82,9711.0,53.35,closed
25.6,78.59,8174.0,48.41,closed
25.92,86.15,9931.0,52.41,closed
25.48,86.06,14288.0,40.11,ready
28.15,89.19,13794.0,46.56,ready
29.86,85.68,13779.0,43.03,ready
25.4,76.34,14539.0,43.72,ready
29.72,68.37,9773.0,48.65,closed
29.19,67.25,11677.0,50.44,open
25.47,89.28,8453.0,36.6,closed
30.53,89.29,12491.0,39.95,ready
25.82,89.99,11205.0,36.55,open
30.01,67.37,10944.0,47.51,open
26.34,74.53,14143.0,47.24,ready
26.08,63.85,9212.0,44.37,closed
31.59,78.02,14266.0,52.97,ready
24.7,82.25,14557.0,30.65,ready
29.72,63.29,10326.0,36.83,open
24.65,85.31,10411.0,30.57,open
26.7,72.39,9480.0,50.78,closed
25.62,83.42,14124.0,30.98,ready
24.98,87.46,10630.0,45.28,open
26.72,61.97,13206.0,47.6,open
29.99,61.76,13882.0,48.04,open
25.56,75.14,13597.0,32.59,ready
26.33,78.2,12290.0,50.68,ready
31.17,68.58,9505.0,47.13,closed
31.8,67.29,9153.0,46.17,closed
26.88,85.74,10171.0,35.85,open
