temperature_c,humidity_pct,light_lux,soil_moisture_pct,time_of_day,flower_gender,flower_stage,flower_age_hours,wind_speed_mps,readiness
22.65,54.54,39874.6,57.67,afternoon,female,partially_open,5,2.91,0
22.95,78.82,50403.1,34.42,morning,male,wilting,6,1.02,0
27.24,70.01,26129.4,66.48,early_morning,male,closed,0,0.67,0
25.84,85.76,44617.9,60.1,morning,male,closed,8,1.53,0
25.02,86.79,42065.1,63.07,early_morning,male,fully_open,1,2.12,0
25.65,52.21,10797.7,74.94,noon,female,partially_open,3,0.39,0
32.45,82.83,35330.9,69.2,early_morning,female,fully_open,2,2.29,0
34.08,51.51,14118.9,69.05,early_morning,male,wilting,2,0.06,0
27.27,64.69,53464.0,76.36,afternoon,male,closed,4,3.57,0
33.78,71.69,46136.2,79.5,morning,male,partially_open,6,3.68,0
26.18,55.92,13157.0,59.06,early_morning,female,fully_open,6,2.93,1
28.19,79.85,13722.3,35.44,afternoon,male,partially_open,6,1.87,0
24.94,50.33,35940.3,52.96,afternoon,female,wilting,2,1.02,0
30.33,56.74,24209.8,69.38,afternoon,male,closed,8,2.98,0
34.73,73.23,9640.6,31.39,noon,female,partially_open,5,3.73,0
29.85,78.58,33457.2,32.84,noon,male,wilting,9,0.63,0
26.65,86.67,26228.7,33.36,early_morning,male,wilting,7,1.86,0
30.42,78.22,12750.6,66.55,morning,female,closed,0,1.26,0
23.6,76.87,45690.3,55.06,noon,female,fully_open,3,1.43,0
33.55,65.77,51008.6,48.44,noon,female,closed,6,1.62,0
28.54,50.05,43559.9,35.28,early_morning,female,closed,8,3.81,0
27.84,54.81,46653.8,66.61,early_morning,female,partially_open,2,1.03,0
29.62,71.38,18175.1,46.05,noon,male,partially_open,5,1.97,0
30.12,77.01,20387.9,43.27,early_morning,female,fully_open,7,3.81,0
22.93,66.7,17800.8,62.62,afternoon,female,wilting,2,1.9,0
30.87,79.23,43958.0,57.95,early_morning,male,partially_open,5,3.45,0
25.15,70.87,52552.1,48.12,afternoon,female,fully_open,8,0.24,0
31.28,52.97,41691.3,62.07,noon,male,closed,8,3.81,0
32.69,57.68,49428.9,43.56,morning,male,wilting,5,0.75,0
32.45,83.6,38018.9,69.74,afternoon,female,closed,4,3.92,0
29.18,79.0,26220.0,41.47,morning,male,wilting,0,0.7,0
28.76,85.79,28010.8,37.94,noon,male,partially_open,2,1.78,0
23.86,54.7,11540.1,69.12,early_morning,male,closed,2,1.23,0
32.08,89.61,9478.5,65.39,afternoon,male,closed,3,1.73,0
25.53,58.38,40687.4,39.13,afternoon,male,wilting,4,1.0,0
28.46,50.47,28606.2,35.81,noon,female,fully_open,7,3.86,0
25.7,89.9,33954.1,71.92,noon,female,wilting,8,1.22,0
23.74,61.24,34210.1,68.83,early_morning,female,partially_open,6,2.61,0
30.18,76.72,21036.7,46.36,morning,male,fully_open,9,0.55,0
22.71,57.07,30366.9,62.91,afternoon,female,closed,5,3.3,0
31.73,73.21,30125.7,36.21,morning,female,closed,2,2.17,0
26.13,86.16,26256.1,55.35,afternoon,male,closed,8,3.92,0
22.0,62.81,46571.7,30.94,afternoon,female,partially_open,9,1.69,0
28.64,76.81,29204.7,49.58,early_morning,female,closed,0,0.78,0
22.61,57.52,36371.3,33.74,afternoon,male,closed,8,1.38,0
25.59,74.99,50089.4,53.76,afternoon,male,fully_open,2,2.95,0
31.19,63.46,48713.0,51.08,noon,female,partially_open,8,2.64,0
22.81,58.45,49849.8,52.22,early_morning,male,closed,9,3.11,0
32.91,62.53,20690.2,32.27,noon,female,fully_open,0,0.29,0
22.05,57.15,9644.2,48.08,afternoon,male,closed,7,2.32,0
25.21,86.08,20270.1,67.82,early_morning,male,fully_open,5,3.73,0
31.63,65.89,21099.2,48.45,afternoon,female,closed,8,0.43,0
26.11,59.81,50739.9,65.76,early_morning,male,partially_open,3,0.38,0
23.32,67.94,38514.4,48.47,morning,female,wilting,4,2.87,0
26.68,62.82,11840.1,51.16,morning,male,partially_open,5,1.26,0
25.52,79.78,14362.8,58.19,early_morning,male,fully_open,8,2.63,0
32.96,88.85,15316.8,77.53,afternoon,male,closed,5,2.18,0
26.07,67.52,37629.8,35.44,early_morning,male,partially_open,8,3.94,0
32.26,84.44,42564.5,31.65,afternoon,male,closed,1,3.56,0
33.59,72.63,48403.3,60.4,morning,female,partially_open,3,2.71,0
27.64,56.29,52209.9,77.45,afternoon,female,fully_open,2,1.05,0
33.83,77.62,17480.1,79.49,noon,female,wilting,3,1.05,0
26.91,70.54,22559.3,54.21,morning,male,partially_open,0,3.53,0
34.53,76.02,19295.2,53.4,noon,female,closed,1,2.34,0
23.16,85.59,24861.8,62.25,morning,female,closed,3,3.16,0
30.93,67.62,50989.3,57.78,morning,male,closed,9,1.8,0
28.42,86.05,35030.3,61.7,noon,male,fully_open,3,0.41,0
27.04,80.03,42695.0,73.7,early_morning,male,fully_open,4,1.33,0
30.23,69.54,31035.6,67.32,afternoon,male,wilting,8,0.64,0
31.15,74.13,9356.3,54.84,morning,female,closed,0,3.13,0
22.06,63.02,11017.2,53.09,afternoon,male,wilting,7,2.8,0
24.17,89.34,33282.4,61.98,morning,female,closed,2,0.35,0
31.27,76.69,41783.1,52.79,afternoon,male,partially_open,8,2.49,0
30.66,51.75,18120.5,52.89,morning,male,partially_open,7,3.5,0
34.56,63.06,41929.7,30.82,early_morning,male,partially_open,7,2.79,0
31.89,74.93,46101.3,38.7,morning,female,closed,8,2.04,0
34.36,52.25,27359.2,54.43,early_morning,male,partially_open,3,1.25,0
31.13,50.96,43081.7,71.13,morning,female,closed,4,3.55,0
25.87,68.0,26989.4,43.94,afternoon,male,wilting,6,1.69,0
23.37,63.31,39882.5,56.13,noon,female,fully_open,1,3.42,0
32.16,67.53,43907.9,47.25,morning,female,partially_open,6,3.13,0
30.37,60.51,54620.6,35.24,morning,female,closed,2,3.26,0
22.63,56.59,24233.6,77.91,early_morning,male,closed,5,3.96,0
26.68,77.57,27318.9,72.73,afternoon,male,wilting,5,3.0,0
34.44,70.58,15784.1,33.92,early_morning,male,wilting,5,0.14,0
28.51,58.01,17591.4,65.99,afternoon,female,fully_open,9,0.82,0
27.63,62.78,40589.6,47.38,afternoon,male,wilting,1,0.14,0
27.95,73.67,51101.1,79.74,early_morning,male,fully_open,8,0.76,0
24.72,52.89,26546.4,45.12,noon,male,fully_open,7,0.25,0
26.79,55.9,16452.7,41.94,afternoon,male,wilting,6,2.01,0
26.81,52.93,21399.7,58.39,noon,female,fully_open,8,0.11,0
22.68,82.49,29387.4,71.76,early_morning,female,partially_open,3,1.89,0
31.98,80.1,21660.6,39.63,noon,male,fully_open,1,3.6,0
27.41,80.13,18978.2,65.47,afternoon,female,closed,3,2.99,0
32.69,78.65,42591.3,33.07,early_morning,female,closed,9,3.78,0
33.05,76.78,8368.7,75.95,noon,male,closed,2,0.91,0
24.76,69.08,33343.8,34.05,early_morning,female,wilting,1,2.12,0
30.55,75.69,45307.0,75.71,early_morning,female,closed,1,1.27,0
28.14,51.53,20512.7,54.54,noon,male,wilting,7,1.98,0
33.44,74.86,36354.7,52.4,afternoon,female,closed,4,2.23,0
24.8,81.12,39438.3,78.67,afternoon,male,fully_open,5,0.14,0
30.81,70.01,38786.2,79.52,afternoon,male,wilting,7,0.93,0
29.9,64.3,28954.9,62.51,afternoon,female,closed,6,2.82,0
25.84,61.1,24289.2,36.36,morning,female,fully_open,6,3.09,1
23.78,75.71,47288.4,55.31,early_morning,female,wilting,6,2.28,0
30.47,77.71,43647.0,56.46,early_morning,male,fully_open,6,1.08,0
31.6,84.84,23099.0,55.72,morning,female,fully_open,7,1.62,0
26.1,63.69,12841.9,58.47,early_morning,male,fully_open,0,0.38,0
30.38,80.79,11375.0,30.94,early_morning,male,wilting,2,3.81,0
27.14,72.45,12431.0,65.56,noon,male,wilting,0,3.47,0
31.27,85.31,35394.9,65.62,morning,male,partially_open,7,0.26,0
24.59,71.11,10428.1,35.77,early_morning,male,partially_open,1,0.67,0
33.57,70.71,23835.6,58.51,early_morning,female,partially_open,6,2.32,0
25.74,73.12,43400.4,58.42,morning,female,partially_open,5,0.93,0
26.78,79.97,21834.4,64.12,morning,female,wilting,0,3.74,0
22.76,88.59,43875.5,34.27,noon,female,partially_open,5,3.02,0
23.45,52.94,43037.0,61.33,noon,male,closed,8,1.09,0
28.71,52.14,19553.9,44.04,afternoon,female,partially_open,2,0.02,0
25.48,87.5,42254.6,55.35,afternoon,female,closed,6,3.2,0
32.86,71.2,43145.5,68.67,noon,male,closed,3,1.7,0
22.19,74.6,26680.3,65.28,early_morning,female,fully_open,0,2.57,0
26.93,69.3,17889.8,35.95,morning,male,fully_open,6,1.15,0
26.39,53.75,32499.7,59.56,noon,male,fully_open,0,0.57,0
22.25,80.72,51305.7,78.46,afternoon,male,partially_open,3,2.7,0
23.62,79.89,38062.0,37.84,morning,female,wilting,8,1.8,0
27.38,62.47,16127.4,72.65,afternoon,female,closed,4,0.94,0
28.41,62.25,40089.6,65.13,early_morning,male,wilting,6,0.55,0
27.26,83.51,28078.5,68.7,early_morning,male,wilting,6,2.32,0
28.9,52.89,35801.9,44.1,afternoon,female,partially_open,2,2.9,0
29.74,85.24,42501.0,44.39,morning,female,wilting,7,1.14,0
22.13,60.27,32202.5,75.3,afternoon,male,wilting,0,2.94,0
28.03,73.72,46257.2,47.99,morning,male,fully_open,3,0.73,0
34.53,87.44,41941.3,33.15,noon,female,fully_open,9,1.35,0
28.75,77.12,36908.4,60.03,afternoon,male,closed,3,2.98,0
30.81,66.58,15087.3,36.24,afternoon,male,closed,1,2.64,0
26.05,77.58,47289.6,69.83,morning,male,fully_open,5,1.08,0
32.06,63.76,51987.6,62.09,noon,female,partially_open,0,0.49,0
32.05,61.09,14437.4,73.74,morning,female,partially_open,2,0.17,0
28.78,89.87,30947.3,69.24,morning,male,closed,8,3.35,0
34.69,80.03,20167.8,35.61,afternoon,male,fully_open,9,0.3,0
23.63,75.79,43462.6,49.05,afternoon,male,partially_open,5,0.46,0
22.22,64.21,41916.6,68.73,morning,male,wilting,1,0.95,0
32.01,51.97,14621.6,50.87,early_morning,male,closed,8,1.78,0
32.49,51.24,49220.3,78.62,early_morning,male,closed,1,3.16,0
23.56,72.17,16505.7,66.79,early_morning,male,wilting,6,0.99,0
25.45,80.48,45471.2,30.77,afternoon,male,wilting,0,2.17,0
22.23,71.5,29478.1,74.0,afternoon,female,closed,4,0.36,0
25.81,83.63,23428.8,35.04,noon,female,wilting,6,1.86,0
32.05,51.34,15437.2,37.03,afternoon,male,partially_open,2,0.71,0
28.73,64.67,15877.9,66.72,noon,male,closed,3,0.84,0
26.53,59.48,39108.9,73.25,afternoon,male,partially_open,4,1.47,0
26.83,67.89,33870.2,56.82,early_morning,female,closed,2,3.05,0
22.02,52.9,13738.0,44.45,early_morning,male,partially_open,5,2.98,0
25.9,88.17,13296.8,47.57,morning,male,fully_open,2,1.66,0
30.4,58.93,11398.6,47.14,morning,female,partially_open,7,0.47,0
34.66,86.89,42957.1,46.33,noon,female,wilting,6,1.12,0
33.01,67.04,41458.5,42.15,noon,male,fully_open,0,2.02,0
22.31,89.42,10746.3,60.44,morning,male,closed,1,3.48,0
33.68,72.16,34332.7,75.02,noon,female,partially_open,3,3.87,0
32.18,87.23,11979.8,45.35,afternoon,female,closed,4,2.55,0
32.14,50.21,50476.1,39.33,early_morning,male,fully_open,9,1.4,0
27.95,79.93,50634.5,71.93,morning,female,wilting,3,2.77,0
27.17,86.12,40817.0,67.09,morning,male,wilting,3,1.34,0
25.94,55.59,51530.9,76.54,afternoon,female,wilting,8,2.5,0
22.85,53.85,46138.3,38.28,noon,male,closed,3,0.98,0
24.97,66.98,46941.3,37.21,morning,female,wilting,3,1.07,0
25.21,87.35,34776.3,57.07,morning,female,wilting,3,0.3,0
28.29,71.7,22384.8,60.72,afternoon,male,closed,1,1.68,0
31.72,71.1,18236.6,54.01,early_morning,female,closed,7,2.47,0
28.16,55.65,23378.4,59.95,morning,male,fully_open,3,3.16,0
22.75,50.03,37539.3,39.02,morning,male,wilting,4,3.24,0
34.45,82.41,16114.9,53.98,afternoon,male,fully_open,7,3.97,0
34.26,53.5,20156.1,62.9,morning,female,partially_open,3,0.35,0
32.21,75.35,29998.9,51.64,morning,male,partially_open,4,1.97,0
34.89,86.58,18953.4,63.97,early_morning,female,partially_open,4,2.09,0
29.08,58.35,35666.3,52.56,morning,female,partially_open,5,3.22,0
34.52,76.61,51389.3,46.68,afternoon,male,closed,6,1.07,0
22.98,53.15,43160.2,45.18,early_morning,male,fully_open,2,0.28,0
26.75,74.15,39322.1,50.55,early_morning,female,fully_open,9,1.26,1
24.93,56.56,35387.9,31.15,early_morning,female,closed,2,3.94,0
24.55,79.44,30933.6,63.43,noon,male,partially_open,8,3.6,0
23.83,62.05,16768.5,72.26,afternoon,male,fully_open,0,1.58,0
30.09,68.54,50051.4,47.73,noon,male,wilting,9,3.51,0
32.16,73.98,19681.2,32.3,morning,male,closed,7,0.13,0
29.52,56.85,12291.5,79.34,early_morning,male,closed,9,1.26,0
23.91,79.67,43250.7,43.18,noon,male,wilting,2,2.91,0
32.54,62.11,16253.9,36.33,morning,male,partially_open,4,0.89,0
30.27,76.49,25479.1,48.49,noon,male,partially_open,2,0.79,0
27.05,56.33,9329.4,66.93,early_morning,female,fully_open,9,3.45,1
30.76,77.52,14442.2,44.7,morning,female,wilting,0,2.46,0
25.38,55.13,16140.6,58.74,early_morning,male,fully_open,9,3.96,0
26.49,67.01,10557.3,50.78,early_morning,female,partially_open,4,0.54,0
33.93,59.89,38862.9,35.89,noon,male,fully_open,7,1.42,0
25.78,79.94,47339.4,46.51,afternoon,female,wilting,4,1.24,0
28.11,60.48,25545.8,66.24,morning,female,wilting,3,3.52,0
33.57,85.27,49105.1,60.6,morning,female,wilting,8,1.02,0
31.2,85.67,18027.3,35.99,afternoon,male,partially_open,0,1.41,0
22.81,57.86,23293.3,38.17,morning,male,closed,4,0.57,0
23.91,74.55,15084.6,62.04,noon,male,closed,0,3.1,0
22.1,53.51,37166.3,70.67,morning,male,closed,5,0.95,0
30.2,65.66,27733.9,47.47,noon,male,fully_open,9,0.27,0
27.82,78.53,36824.3,59.77,morning,male,wilting,8,1.74,0
23.75,76.38,43798.7,38.53,noon,female,partially_open,1,1.57,0
34.45,74.99,33648.0,45.57,afternoon,male,closed,3,0.71,0
28.89,61.3,37498.6,31.01,morning,male,closed,7,0.53,0
25.14,65.12,51956.8,68.41,noon,male,fully_open,2,3.59,0
28.51,54.12,22056.0,50.05,early_morning,male,fully_open,6,0.27,0
30.84,78.76,24880.7,70.81,early_morning,female,closed,6,0.4,0
22.99,70.16,41732.1,65.42,early_morning,male,wilting,1,0.98,0
25.57,78.35,36731.4,71.44,morning,male,wilting,9,3.81,0
32.49,59.96,16391.0,44.28,noon,male,fully_open,3,0.34,0
27.98,62.98,25678.9,39.26,early_morning,female,fully_open,0,3.26,1
29.11,63.37,29988.4,78.6,morning,male,wilting,7,3.57,0
27.63,51.03,27711.3,65.87,noon,female,fully_open,9,1.51,0
22.57,63.64,16378.9,71.7,early_morning,male,fully_open,9,1.18,0
24.15,82.13,51448.2,30.66,early_morning,female,wilting,8,2.71,0
27.79,85.89,43829.0,47.72,morning,male,wilting,0,2.81,0
24.72,70.73,30623.7,67.14,noon,male,partially_open,6,3.12,0
22.65,68.22,39962.9,33.9,morning,male,fully_open,0,3.32,0
32.97,51.23,50172.3,58.37,early_morning,male,fully_open,0,1.07,0
34.76,85.17,14400.2,51.45,morning,male,partially_open,8,2.75,0
32.31,50.52,19767.5,30.88,morning,male,fully_open,9,0.54,0
33.1,87.79,33507.0,41.8,early_morning,male,fully_open,9,2.04,0
25.15,69.57,45553.5,44.24,early_morning,male,closed,5,2.45,0
34.49,63.68,9704.0,35.59,noon,female,closed,0,0.65,0
24.56,86.97,54248.9,61.58,noon,female,closed,6,0.31,0
34.37,50.98,29380.6,42.12,early_morning,male,partially_open,2,0.78,0
34.93,73.26,24883.9,43.88,early_morning,male,fully_open,9,1.68,0
31.25,71.96,21758.0,74.91,afternoon,male,partially_open,3,3.55,0
34.75,58.77,16194.8,53.36,afternoon,male,partially_open,3,2.13,0
29.4,67.16,45204.0,49.61,noon,female,fully_open,7,2.99,0
25.37,76.09,52904.5,66.19,morning,female,wilting,0,0.7,0
27.68,79.09,27441.3,75.48,early_morning,male,wilting,7,0.42,0
29.72,50.03,52763.8,31.25,early_morning,male,fully_open,8,0.96,0
22.95,87.47,46718.5,52.41,morning,female,wilting,6,1.26,0
30.09,56.58,30609.4,60.54,noon,male,closed,0,2.19,0
34.76,59.34,39679.2,45.93,afternoon,male,fully_open,6,3.52,0
24.47,60.54,28444.3,68.62,noon,female,partially_open,5,1.7,0
32.3,51.51,34260.0,78.57,morning,male,closed,4,2.08,0
33.8,54.92,10728.2,77.17,early_morning,male,partially_open,4,0.02,0
34.27,89.45,40724.4,43.3,afternoon,female,wilting,0,0.13,0
34.48,62.61,10482.8,41.32,morning,male,fully_open,5,0.34,0
28.78,54.61,46403.0,77.87,early_morning,female,closed,3,2.8,0
34.71,54.28,46772.5,52.93,noon,male,fully_open,0,1.94,0
31.85,78.78,19142.6,40.41,afternoon,female,closed,7,0.77,0
24.1,84.18,23212.2,65.35,early_morning,female,closed,7,2.37,0
28.2,60.28,30621.6,44.22,early_morning,male,closed,3,2.18,0
31.34,50.84,36043.2,43.36,early_morning,female,fully_open,6,0.36,0
25.22,58.92,21505.6,73.96,early_morning,female,closed,2,2.56,0
30.33,52.26,35846.9,38.12,early_morning,male,closed,7,3.07,0
30.67,54.14,21996.0,33.22,noon,female,fully_open,6,1.15,0
24.12,67.26,10608.1,43.46,morning,female,partially_open,4,2.75,0
29.35,59.2,8118.8,60.35,afternoon,male,wilting,4,0.8,0
32.03,70.64,12754.1,36.15,noon,male,fully_open,8,3.03,0
28.49,60.14,45235.8,53.58,afternoon,male,fully_open,5,3.65,0
22.16,87.62,53187.3,61.37,early_morning,male,closed,5,1.77,0
22.12,86.24,28067.4,72.44,morning,male,fully_open,1,0.98,0
26.64,72.67,32096.1,41.49,early_morning,male,fully_open,4,1.6,0
34.04,64.18,14901.9,70.87,noon,male,wilting,3,1.0,0
24.97,65.25,33898.5,41.75,noon,male,fully_open,9,0.0,0
30.25,66.47,14798.8,63.84,afternoon,male,closed,2,2.6,0
24.89,79.1,36727.1,51.53,early_morning,male,wilting,8,0.17,0
26.18,68.07,51863.2,35.73,early_morning,male,fully_open,6,0.84,0
33.02,84.27,17197.8,65.71,morning,female,closed,3,2.89,0
31.48,87.76,43934.5,40.89,morning,male,wilting,8,2.66,0
23.24,63.44,9104.6,38.83,early_morning,male,fully_open,8,0.29,0
27.57,72.43,25648.4,47.92,afternoon,male,closed,6,2.64,0
22.38,53.8,13205.2,62.66,morning,male,wilting,4,3.72,0
28.25,58.02,24566.3,41.7,early_morning,male,closed,8,0.3,0
30.61,66.54,16156.2,39.18,early_morning,female,wilting,6,1.66,0
23.54,58.25,25545.3,30.5,early_morning,male,fully_open,8,2.92,0
25.76,85.06,27623.6,53.58,noon,female,partially_open,2,2.67,0
27.17,56.33,22127.8,51.43,afternoon,male,wilting,8,0.91,0
33.95,68.23,38861.2,41.69,early_morning,male,fully_open,0,0.65,0
34.91,74.23,51186.0,32.68,early_morning,female,wilting,4,3.14,0
22.58,77.67,26828.0,51.46,early_morning,female,partially_open,1,3.82,0
31.89,65.32,17040.1,69.41,morning,female,closed,0,3.07,0
26.83,84.76,20724.0,65.76,early_morning,female,partially_open,2,3.85,0
27.1,72.73,48138.0,73.04,noon,male,partially_open,6,2.42,0
31.81,67.58,34867.1,30.48,noon,female,closed,2,3.72,0
33.94,52.69,29385.5,78.32,afternoon,male,partially_open,9,2.76,0
34.36,68.59,15032.9,47.07,early_morning,female,fully_open,9,3.64,0
29.5,82.83,29137.2,79.52,early_morning,male,wilting,8,0.65,0
26.64,74.58,21089.1,42.63,early_morning,male,partially_open,2,3.26,0
32.24,83.29,52328.7,53.58,noon,female,wilting,5,0.79,0
25.26,69.76,49551.3,47.7,morning,male,wilting,1,0.11,0
29.33,54.74,11943.4,47.79,morning,male,closed,7,2.07,0
26.66,50.55,32282.7,72.11,early_morning,male,partially_open,9,1.27,0
30.54,62.13,18577.7,67.32,morning,female,closed,4,0.17,0
25.13,77.92,27306.5,79.61,afternoon,female,closed,1,3.92,0
24.49,81.61,49211.9,60.68,noon,female,wilting,6,2.67,0
33.94,61.83,32793.2,53.16,early_morning,female,fully_open,2,3.61,0
23.32,69.83,23708.1,34.5,morning,male,wilting,4,4.0,0
28.58,66.84,17770.8,79.83,early_morning,male,closed,8,1.57,0
24.87,66.42,45615.3,57.58,early_morning,male,partially_open,0,1.02,0
22.51,59.25,37352.3,65.02,noon,male,fully_open,1,0.74,0
22.47,55.45,29999.1,50.34,noon,male,fully_open,4,2.06,0
24.28,57.87,18221.8,57.39,morning,male,partially_open,3,2.42,0
33.27,52.21,23709.6,77.13,noon,male,partially_open,0,1.89,0
25.67,57.93,53112.6,38.32,afternoon,female,fully_open,6,1.55,0
34.36,50.37,32444.2,44.62,early_morning,male,closed,8,0.67,0
29.56,75.09,26832.9,37.6,noon,female,fully_open,0,1.77,0
27.68,62.66,32506.8,69.61,morning,female,fully_open,7,0.34,1
29.54,88.93,44612.5,33.1,morning,female,fully_open,8,3.46,1
28.72,57.75,23985.1,34.08,morning,female,closed,1,0.19,0
31.86,63.83,16399.2,44.92,afternoon,male,partially_open,0,1.52,0
25.67,64.31,35492.0,55.71,noon,female,partially_open,5,0.4,0
26.59,50.34,39264.6,50.31,noon,female,partially_open,6,3.1,0
33.62,83.57,41497.7,32.24,afternoon,male,closed,1,1.25,0
34.3,51.28,49453.4,77.87,noon,female,closed,4,0.45,0
33.6,87.61,25445.2,77.64,noon,male,partially_open,4,2.13,0
27.45,85.68,11541.7,43.97,noon,male,wilting,6,3.67,0
32.14,71.42,53042.4,66.58,afternoon,male,wilting,0,3.63,0
28.19,71.74,28445.6,58.93,afternoon,female,partially_open,9,1.0,0
28.47,76.15,37293.1,41.87,morning,female,wilting,7,2.88,0
24.66,65.48,39316.4,43.11,afternoon,female,wilting,4,0.12,0
29.68,75.89,33686.1,54.56,afternoon,female,partially_open,2,0.53,0
24.42,51.79,17647.1,50.96,morning,male,partially_open,8,2.0,0
26.31,52.16,43491.7,44.56,afternoon,male,closed,2,0.92,0
33.12,68.29,45776.3,70.38,noon,female,wilting,6,3.19,0
24.69,71.98,33989.9,54.07,early_morning,male,wilting,9,3.72,0
22.93,85.51,30962.4,62.74,morning,male,partially_open,6,0.02,0
22.9,54.19,13355.1,39.46,early_morning,male,fully_open,9,0.93,0
34.23,82.91,11945.7,56.68,early_morning,male,partially_open,7,1.76,0
28.59,58.4,23959.5,45.9,morning,female,closed,9,2.25,0
27.32,65.76,22609.8,56.32,early_morning,male,fully_open,7,3.66,0
32.54,62.66,52821.9,69.04,early_morning,female,fully_open,3,3.57,0
32.87,66.01,44830.3,68.45,morning,female,fully_open,0,2.55,0
26.32,56.02,39016.4,47.71,morning,male,closed,3,1.03,0
31.02,70.14,32329.5,64.71,noon,male,wilting,5,3.13,0
32.02,82.07,15866.3,77.06,morning,male,partially_open,9,0.81,0
30.51,67.66,53987.5,61.28,afternoon,female,closed,5,3.86,0
23.97,69.62,25626.9,37.42,early_morning,male,closed,5,0.02,0
33.39,83.95,13025.5,63.99,morning,male,fully_open,6,2.28,0
29.01,78.24,31208.5,35.25,noon,female,fully_open,0,0.35,0
25.67,69.62,49077.9,73.61,morning,male,closed,9,1.63,0
27.53,60.31,49702.7,55.83,early_morning,female,wilting,0,2.54,0
22.49,85.4,8515.4,49.26,morning,female,fully_open,6,2.76,0
23.66,73.08,49655.9,32.85,early_morning,male,closed,3,3.14,0
31.95,58.85,20759.8,49.04,morning,female,fully_open,5,2.37,0
22.0,60.76,9831.7,75.16,noon,male,partially_open,5,1.01,0
27.42,82.13,47846.1,31.05,afternoon,female,partially_open,8,3.56,0
28.79,51.77,48601.7,53.73,noon,female,partially_open,1,3.24,0
22.71,89.68,36022.9,76.56,morning,male,fully_open,3,0.64,0
34.65,55.21,34998.4,49.74,early_morning,male,fully_open,3,3.31,0
24.94,81.84,46216.7,51.41,noon,female,wilting,6,3.89,0
25.95,65.79,44956.5,58.93,afternoon,male,partially_open,0,2.55,0
25.95,69.69,49835.0,53.15,afternoon,female,wilting,4,1.13,0
25.0,85.23,33979.1,38.43,early_morning,male,closed,3,2.43,0
22.02,66.52,53479.4,30.93,morning,male,closed,1,1.37,0
31.48,71.5,54818.9,60.49,noon,female,partially_open,4,2.7,0
34.57,51.97,13477.6,76.04,noon,male,wilting,8,2.18,0
24.92,50.09,47928.6,35.32,early_morning,female,fully_open,7,3.72,1
30.62,59.79,31491.6,40.55,noon,male,wilting,8,2.47,0
31.64,77.22,26215.6,48.51,early_morning,male,closed,6,0.86,0
33.03,54.85,36814.4,70.44,early_morning,female,wilting,9,2.9,0
27.49,54.55,10630.4,43.46,morning,male,closed,6,1.2,0
25.94,66.44,31803.7,74.1,early_morning,female,closed,1,1.09,0
